Date,Prefecture,Prefecturename,Year,Month,Day,Dow,Holiday,Tempmax,Rhumave
2018/8/17,39,Kochi,2018,8,17,6,0,33,60
2018/8/18,39,Kochi,2018,8,18,7,1,31.2,65
2018/8/19,39,Kochi,2018,8,19,1,1,29.9,69
2018/8/20,39,Kochi,2018,8,20,2,0,30.9,82
2018/8/21,39,Kochi,2018,8,21,3,0,32.1,82
2018/8/22,39,Kochi,2018,8,22,4,0,33.5,74
2018/8/23,39,Kochi,2018,8,23,5,0,33.6,82
2018/8/24,39,Kochi,2018,8,24,6,0,31.4,87
2018/8/25,39,Kochi,2018,8,25,7,1,32.2,85
2018/8/26,39,Kochi,2018,8,26,1,1,32.1,81
2018/8/27,39,Kochi,2018,8,27,2,0,32.6,79
2018/8/28,39,Kochi,2018,8,28,3,0,32.8,80
2018/8/29,39,Kochi,2018,8,29,4,0,32.9,77
2018/8/30,39,Kochi,2018,8,30,5,0,32.2,79
2018/9/1,39,Kochi,2018,9,1,7,1,28.5,88
2018/9/2,39,Kochi,2018,9,2,1,1,28.7,88
2018/9/3,39,Kochi,2018,9,3,2,0,31.9,77
2018/9/4,39,Kochi,2018,9,4,3,0,30.8,82
2018/9/5,39,Kochi,2018,9,5,4,0,31.7,73
2018/9/6,39,Kochi,2018,9,6,5,0,30.8,77
2018/9/7,39,Kochi,2018,9,7,6,0,29.3,92
2018/9/8,39,Kochi,2018,9,8,7,1,25.5,96
2018/9/9,39,Kochi,2018,9,9,1,1,24.2,98
2018/9/10,39,Kochi,2018,9,10,2,0,30.3,75
2018/9/11,39,Kochi,2018,9,11,3,0,30,70
2018/9/12,39,Kochi,2018,9,12,4,0,25.6,87
2018/9/13,39,Kochi,2018,9,13,5,0,26.1,93
2018/9/14,39,Kochi,2018,9,14,6,0,26.8,92
2018/9/15,39,Kochi,2018,9,15,7,1,29.7,88
2018/9/16,39,Kochi,2018,9,16,1,1,31.1,82
2018/9/17,39,Kochi,2018,9,17,2,1,32.3,70
2018/9/18,39,Kochi,2018,9,18,3,0,30.1,82
2018/9/19,39,Kochi,2018,9,19,4,0,29.2,79
2018/9/20,39,Kochi,2018,9,20,5,0,24.7,95
2018/9/21,39,Kochi,2018,9,21,6,0,29.6,87
2018/9/22,39,Kochi,2018,9,22,7,1,31.3,70
2018/9/23,39,Kochi,2018,9,23,1,1,29.5,74
2018/9/24,39,Kochi,2018,9,24,2,1,28.2,75
2018/9/25,39,Kochi,2018,9,25,3,0,27.5,75
2018/9/26,39,Kochi,2018,9,26,4,0,26.3,82
2018/9/27,39,Kochi,2018,9,27,5,0,27.7,79
2018/9/28,39,Kochi,2018,9,28,6,0,28.1,66
2018/9/29,39,Kochi,2018,9,29,7,1,23.7,91
2018/9/30,39,Kochi,2018,9,30,1,1,28.4,84
2019/6/1,39,Kochi,2019,6,1,7,1,26.1,66
2019/6/2,39,Kochi,2019,6,2,1,1,21.1,88
2019/6/3,39,Kochi,2019,6,3,2,0,27.4,76
2019/6/4,39,Kochi,2019,6,4,3,0,27.2,78
2019/6/5,39,Kochi,2019,6,5,4,0,28.2,80
2019/6/6,39,Kochi,2019,6,6,5,0,29.7,78
2019/6/7,39,Kochi,2019,6,7,6,0,27.3,90
2019/6/8,39,Kochi,2019,6,8,7,1,28.7,62
2019/6/9,39,Kochi,2019,6,9,1,1,27.8,72
2019/6/10,39,Kochi,2019,6,10,2,0,26.9,80
2019/6/11,39,Kochi,2019,6,11,3,0,26.8,81
2019/6/12,39,Kochi,2019,6,12,4,0,29.5,66
2019/6/13,39,Kochi,2019,6,13,5,0,27.5,70
2019/6/14,39,Kochi,2019,6,14,6,0,23.6,87
2019/6/15,39,Kochi,2019,6,15,7,1,24.1,93
2019/6/16,39,Kochi,2019,6,16,1,1,29.8,61
2019/6/17,39,Kochi,2019,6,17,2,0,26.5,69
2019/6/18,39,Kochi,2019,6,18,3,0,24.9,80
2019/6/19,39,Kochi,2019,6,19,4,0,28.1,75
2019/6/20,39,Kochi,2019,6,20,5,0,29.2,73
2019/6/21,39,Kochi,2019,6,21,6,0,28.1,77
2019/6/22,39,Kochi,2019,6,22,7,1,29.5,75
2019/6/23,39,Kochi,2019,6,23,1,1,27.8,82
2019/6/24,39,Kochi,2019,6,24,2,0,27.7,76
2019/6/25,39,Kochi,2019,6,25,3,0,29,73
2019/6/26,39,Kochi,2019,6,26,4,0,24.6,90
2019/6/27,39,Kochi,2019,6,27,5,0,26.1,96
2019/6/28,39,Kochi,2019,6,28,6,0,28.8,91
2019/6/29,39,Kochi,2019,6,29,7,1,29.8,91
2019/6/30,39,Kochi,2019,6,30,1,1,27.7,96
2019/7/1,39,Kochi,2019,7,1,2,0,25.1,94
2019/7/2,39,Kochi,2019,7,2,3,0,25.5,91
2019/7/3,39,Kochi,2019,7,3,4,0,25,95
2019/7/4,39,Kochi,2019,7,4,5,0,28.4,85
2019/7/5,39,Kochi,2019,7,5,6,0,31,81
2019/7/6,39,Kochi,2019,7,6,7,1,30.8,76
2019/7/7,39,Kochi,2019,7,7,1,1,29.2,76
2019/7/8,39,Kochi,2019,7,8,2,0,28.5,81
2019/7/9,39,Kochi,2019,7,9,3,0,25.7,92
2019/7/10,39,Kochi,2019,7,10,4,0,24.2,97
2019/7/11,39,Kochi,2019,7,11,5,0,27.3,95
2019/7/12,39,Kochi,2019,7,12,6,0,29.6,83
2019/7/13,39,Kochi,2019,7,13,7,1,25.8,90
2019/7/14,39,Kochi,2019,7,14,1,1,26.9,94
2019/7/15,39,Kochi,2019,7,15,2,1,29.5,88
2019/7/16,39,Kochi,2019,7,16,3,0,30.3,86
2019/7/17,39,Kochi,2019,7,17,4,0,30.1,84
2019/7/18,39,Kochi,2019,7,18,5,0,27.9,95
2019/7/19,39,Kochi,2019,7,19,6,0,25.3,98
2019/7/20,39,Kochi,2019,7,20,7,1,28.9,93
2019/7/21,39,Kochi,2019,7,21,1,1,29.5,91
2019/7/22,39,Kochi,2019,7,22,2,0,29.8,93
2019/7/23,39,Kochi,2019,7,23,3,0,30.7,87
2019/7/24,39,Kochi,2019,7,24,4,0,30.6,84
2019/7/25,39,Kochi,2019,7,25,5,0,32.5,78
2019/7/26,39,Kochi,2019,7,26,6,0,32.3,75
2019/7/27,39,Kochi,2019,7,27,7,1,33.7,72
2019/7/28,39,Kochi,2019,7,28,1,1,32.5,81
2019/7/29,39,Kochi,2019,7,29,2,0,32.5,77
2019/7/30,39,Kochi,2019,7,30,3,0,33.7,78
2019/8/1,39,Kochi,2019,8,1,5,0,33.9,74
2019/8/2,39,Kochi,2019,8,2,6,0,34.6,72
2019/8/3,39,Kochi,2019,8,3,7,1,33.7,76
2019/8/4,39,Kochi,2019,8,4,1,1,33.7,74
2019/8/5,39,Kochi,2019,8,5,2,0,36.6,73
2019/8/6,39,Kochi,2019,8,6,3,0,28.8,92
2019/8/7,39,Kochi,2019,8,7,4,0,31,86
2019/8/8,39,Kochi,2019,8,8,5,0,32.3,80
2019/8/9,39,Kochi,2019,8,9,6,0,32.9,75
2019/8/10,39,Kochi,2019,8,10,7,1,32.4,74
2019/8/11,39,Kochi,2019,8,11,1,1,33.2,74
2019/8/12,39,Kochi,2019,8,12,2,1,34.4,72
2019/8/13,39,Kochi,2019,8,13,3,0,36.8,64
2019/8/14,39,Kochi,2019,8,14,4,0,32.3,80
2019/8/15,39,Kochi,2019,8,15,5,0,28.9,93
2019/8/16,39,Kochi,2019,8,16,6,0,32.5,82
2019/8/17,39,Kochi,2019,8,17,7,1,33.6,76
2019/8/18,39,Kochi,2019,8,18,1,1,32.6,74
2019/8/19,39,Kochi,2019,8,19,2,0,26.7,90
2019/8/20,39,Kochi,2019,8,20,3,0,31.4,88
2019/8/21,39,Kochi,2019,8,21,4,0,31.9,84
2019/8/22,39,Kochi,2019,8,22,5,0,32.3,81
2019/8/23,39,Kochi,2019,8,23,6,0,29.6,88
2019/8/24,39,Kochi,2019,8,24,7,1,27.8,90
2019/8/25,39,Kochi,2019,8,25,1,1,28.9,81
2019/8/26,39,Kochi,2019,8,26,2,0,28.7,78
2019/8/27,39,Kochi,2019,8,27,3,0,25.5,94
2019/8/28,39,Kochi,2019,8,28,4,0,28.9,95
2019/8/29,39,Kochi,2019,8,29,5,0,31.4,88
2019/8/30,39,Kochi,2019,8,30,6,0,29.4,91
2019/9/1,39,Kochi,2019,9,1,1,0,30.4,80
2019/9/2,39,Kochi,2019,9,2,2,0,31.4,83
2019/9/3,39,Kochi,2019,9,3,3,0,33.3,79
2019/9/4,39,Kochi,2019,9,4,4,0,31.9,83
2019/9/5,39,Kochi,2019,9,5,5,0,29.5,90
2019/9/6,39,Kochi,2019,9,6,6,0,32.2,81
2019/9/7,39,Kochi,2019,9,7,7,1,32.4,80
2019/9/8,39,Kochi,2019,9,8,1,1,31.9,84
2019/9/9,39,Kochi,2019,9,9,2,0,32.6,80
2019/9/10,39,Kochi,2019,9,10,3,0,32.9,81
2019/9/11,39,Kochi,2019,9,11,4,0,32.8,82
2019/9/12,39,Kochi,2019,9,12,5,0,33.3,67
2019/9/13,39,Kochi,2019,9,13,6,0,30.2,78
2019/9/14,39,Kochi,2019,9,14,7,1,31.3,74
2019/9/15,39,Kochi,2019,9,15,1,1,31.6,74
2019/9/16,39,Kochi,2019,9,16,2,1,33.7,58
2019/9/17,39,Kochi,2019,9,17,3,0,34.6,56
2019/9/18,39,Kochi,2019,9,18,4,0,33.7,63
2019/9/19,39,Kochi,2019,9,19,5,0,31.8,49
2019/9/20,39,Kochi,2019,9,20,6,0,24,75
2019/9/21,39,Kochi,2019,9,21,7,1,23.9,85
2019/9/22,39,Kochi,2019,9,22,1,1,28.5,90
2019/9/23,39,Kochi,2019,9,23,2,1,32.5,68
2019/9/24,39,Kochi,2019,9,24,3,0,26.9,75
2019/9/25,39,Kochi,2019,9,25,4,0,29.8,69
2019/9/26,39,Kochi,2019,9,26,5,0,29.8,69
2019/9/27,39,Kochi,2019,9,27,6,0,27,86
2019/9/28,39,Kochi,2019,9,28,7,1,28.1,82
2019/9/29,39,Kochi,2019,9,29,1,1,30.7,83
2019/9/30,39,Kochi,2019,9,30,2,0,30.6,83
2015/6/1,40,Fukuoka,2015,6,1,2,0,26.9,77
2015/6/2,40,Fukuoka,2015,6,2,3,0,27.5,84
2015/6/3,40,Fukuoka,2015,6,3,4,0,25.4,81
2015/6/4,40,Fukuoka,2015,6,4,5,0,27.2,56
2015/6/5,40,Fukuoka,2015,6,5,6,0,22.2,82
2015/6/6,40,Fukuoka,2015,6,6,7,1,25,72
2015/6/7,40,Fukuoka,2015,6,7,1,1,25.4,71
2015/6/8,40,Fukuoka,2015,6,8,2,0,22.5,81
2015/6/9,40,Fukuoka,2015,6,9,3,0,23.6,91
2015/6/10,40,Fukuoka,2015,6,10,4,0,26.1,84
2015/6/11,40,Fukuoka,2015,6,11,5,0,27,91
2015/6/12,40,Fukuoka,2015,6,12,6,0,30.9,82
2015/6/13,40,Fukuoka,2015,6,13,7,1,29,67
2015/6/14,40,Fukuoka,2015,6,14,1,1,28.4,75
2015/6/15,40,Fukuoka,2015,6,15,2,0,29.3,74
2015/6/16,40,Fukuoka,2015,6,16,3,0,25.9,79
2015/6/17,40,Fukuoka,2015,6,17,4,0,24.8,82
2015/6/18,40,Fukuoka,2015,6,18,5,0,22,93
2015/6/19,40,Fukuoka,2015,6,19,6,0,25,90
2015/6/20,40,Fukuoka,2015,6,20,7,1,25.7,86
2015/6/21,40,Fukuoka,2015,6,21,1,1,27,79
2015/6/22,40,Fukuoka,2015,6,22,2,0,25.5,79
2015/6/23,40,Fukuoka,2015,6,23,3,0,29.2,79
2015/6/24,40,Fukuoka,2015,6,24,4,0,25.9,87
2015/6/25,40,Fukuoka,2015,6,25,5,0,28.5,82
2015/6/26,40,Fukuoka,2015,6,26,6,0,30.3,77
2015/6/27,40,Fukuoka,2015,6,27,7,1,23,90
2015/6/28,40,Fukuoka,2015,6,28,1,1,25.9,76
2015/6/29,40,Fukuoka,2015,6,29,2,0,29.1,74
2015/6/30,40,Fukuoka,2015,6,30,3,0,25.7,84
2015/7/1,40,Fukuoka,2015,7,1,4,0,25.7,87
2015/7/2,40,Fukuoka,2015,7,2,5,0,27.7,80
2015/7/3,40,Fukuoka,2015,7,3,6,0,27.4,77
2015/7/4,40,Fukuoka,2015,7,4,7,1,23.4,89
2015/7/5,40,Fukuoka,2015,7,5,1,1,24.4,85
2015/7/6,40,Fukuoka,2015,7,6,2,0,27.8,82
2015/7/7,40,Fukuoka,2015,7,7,3,0,26,93
2015/7/8,40,Fukuoka,2015,7,8,4,0,26.8,93
2015/7/9,40,Fukuoka,2015,7,9,5,0,31.3,86
2015/7/10,40,Fukuoka,2015,7,10,6,0,30.7,85
2015/7/11,40,Fukuoka,2015,7,11,7,1,31.8,84
2015/7/12,40,Fukuoka,2015,7,12,1,1,31.1,75
2015/7/13,40,Fukuoka,2015,7,13,2,0,29.5,76
2015/7/14,40,Fukuoka,2015,7,14,3,0,28.4,81
2015/7/15,40,Fukuoka,2015,7,15,4,0,33.7,79
2015/7/16,40,Fukuoka,2015,7,16,5,0,25.9,91
2015/7/17,40,Fukuoka,2015,7,17,6,0,20.5,97
2015/7/18,40,Fukuoka,2015,7,18,7,1,26.3,85
2015/7/19,40,Fukuoka,2015,7,19,1,1,31.5,87
2015/7/20,40,Fukuoka,2015,7,20,2,1,32,83
2015/7/21,40,Fukuoka,2015,7,21,3,0,30.8,89
2015/7/22,40,Fukuoka,2015,7,22,4,0,27.3,90
2015/7/23,40,Fukuoka,2015,7,23,5,0,33.7,76
2015/7/24,40,Fukuoka,2015,7,24,6,0,34.1,65
2015/7/25,40,Fukuoka,2015,7,25,7,1,33.4,68
2015/7/26,40,Fukuoka,2015,7,26,1,1,33.9,72
2015/7/27,40,Fukuoka,2015,7,27,2,0,33.3,74
2015/7/28,40,Fukuoka,2015,7,28,3,0,33.6,75
2015/7/29,40,Fukuoka,2015,7,29,4,0,34.7,73
2015/7/30,40,Fukuoka,2015,7,30,5,0,34.6,76
2015/8/1,40,Fukuoka,2015,8,1,7,1,33.5,78
2015/8/2,40,Fukuoka,2015,8,2,1,1,33,76
2015/8/3,40,Fukuoka,2015,8,3,2,0,33.4,73
2015/8/4,40,Fukuoka,2015,8,4,3,0,33.8,71
2015/8/5,40,Fukuoka,2015,8,5,4,0,34.1,69
2015/8/6,40,Fukuoka,2015,8,6,5,0,35.5,65
2015/8/7,40,Fukuoka,2015,8,7,6,0,35.8,61
2015/8/8,40,Fukuoka,2015,8,8,7,1,35.6,72
2015/8/9,40,Fukuoka,2015,8,9,1,1,33.3,74
2015/8/10,40,Fukuoka,2015,8,10,2,0,35.4,67
2015/8/11,40,Fukuoka,2015,8,11,3,0,34.6,65
2015/8/12,40,Fukuoka,2015,8,12,4,0,28.8,87
2015/8/13,40,Fukuoka,2015,8,13,5,0,28.2,85
2015/8/14,40,Fukuoka,2015,8,14,6,0,32.7,76
2015/8/15,40,Fukuoka,2015,8,15,7,1,32.8,74
2015/8/16,40,Fukuoka,2015,8,16,1,1,33.3,79
2015/8/17,40,Fukuoka,2015,8,17,2,0,30.6,84
2015/8/18,40,Fukuoka,2015,8,18,3,0,31.9,77
2015/8/19,40,Fukuoka,2015,8,19,4,0,28.2,83
2015/8/20,40,Fukuoka,2015,8,20,5,0,29,93
2015/8/21,40,Fukuoka,2015,8,21,6,0,32.6,80
2015/8/22,40,Fukuoka,2015,8,22,7,1,30.6,79
2015/8/23,40,Fukuoka,2015,8,23,1,1,31.9,75
2015/8/24,40,Fukuoka,2015,8,24,2,0,28.9,78
2015/8/25,40,Fukuoka,2015,8,25,3,0,25.3,92
2015/8/26,40,Fukuoka,2015,8,26,4,0,29.2,82
2015/8/27,40,Fukuoka,2015,8,27,5,0,30.8,71
2015/8/28,40,Fukuoka,2015,8,28,6,0,30.7,78
2015/8/29,40,Fukuoka,2015,8,29,7,1,26.2,85
2015/8/30,40,Fukuoka,2015,8,30,1,1,28.3,85
2015/9/1,40,Fukuoka,2015,9,1,3,0,27.9,85
2015/9/2,40,Fukuoka,2015,9,2,4,0,28.9,82
2015/9/3,40,Fukuoka,2015,9,3,5,0,29.2,81
2015/9/4,40,Fukuoka,2015,9,4,6,0,29.9,78
2015/9/5,40,Fukuoka,2015,9,5,7,1,30,79
2015/9/6,40,Fukuoka,2015,9,6,1,1,25.8,89
2015/9/7,40,Fukuoka,2015,9,7,2,0,27.9,79
2015/9/8,40,Fukuoka,2015,9,8,3,0,25.9,76
2015/9/9,40,Fukuoka,2015,9,9,4,0,23.4,86
2015/9/10,40,Fukuoka,2015,9,10,5,0,26.6,83
2015/9/11,40,Fukuoka,2015,9,11,6,0,26.8,73
2015/9/12,40,Fukuoka,2015,9,12,7,1,28.1,77
2015/9/13,40,Fukuoka,2015,9,13,1,1,26.2,69
2015/9/14,40,Fukuoka,2015,9,14,2,0,26.2,68
2015/9/15,40,Fukuoka,2015,9,15,3,0,27.3,71
2015/9/16,40,Fukuoka,2015,9,16,4,0,23,88
2015/9/17,40,Fukuoka,2015,9,17,5,0,27.8,83
2015/9/18,40,Fukuoka,2015,9,18,6,0,26.9,76
2015/9/19,40,Fukuoka,2015,9,19,7,1,26.5,72
2015/9/20,40,Fukuoka,2015,9,20,1,1,26.2,74
2015/9/21,40,Fukuoka,2015,9,21,2,1,28.1,76
2015/9/22,40,Fukuoka,2015,9,22,3,1,28.7,73
2015/9/23,40,Fukuoka,2015,9,23,4,1,29.4,78
2015/9/24,40,Fukuoka,2015,9,24,5,0,28.3,86
2015/9/25,40,Fukuoka,2015,9,25,6,0,27,87
2015/9/26,40,Fukuoka,2015,9,26,7,1,27.2,81
2015/9/27,40,Fukuoka,2015,9,27,1,1,28.5,76
2015/9/28,40,Fukuoka,2015,9,28,2,0,29.5,70
2015/9/29,40,Fukuoka,2015,9,29,3,0,28.4,67
2015/9/30,40,Fukuoka,2015,9,30,4,0,23.3,74
2016/6/1,40,Fukuoka,2016,6,1,4,0,25.7,66
2016/6/2,40,Fukuoka,2016,6,2,5,0,24.9,65
2016/6/3,40,Fukuoka,2016,6,3,6,0,27.9,61
2016/6/4,40,Fukuoka,2016,6,4,7,1,22.9,81
2016/6/5,40,Fukuoka,2016,6,5,1,1,22.8,88
2016/6/6,40,Fukuoka,2016,6,6,2,0,25.6,84
2016/6/7,40,Fukuoka,2016,6,7,3,0,27.1,81
2016/6/8,40,Fukuoka,2016,6,8,4,0,26.9,79
2016/6/9,40,Fukuoka,2016,6,9,5,0,28.4,81
2016/6/10,40,Fukuoka,2016,6,10,6,0,28.7,79
2016/6/11,40,Fukuoka,2016,6,11,7,1,30.8,72
2016/6/12,40,Fukuoka,2016,6,12,1,1,26.3,86
2016/6/13,40,Fukuoka,2016,6,13,2,0,27.4,88
2016/6/14,40,Fukuoka,2016,6,14,3,0,27.7,80
2016/6/15,40,Fukuoka,2016,6,15,4,0,29,77
2016/6/16,40,Fukuoka,2016,6,16,5,0,27.4,80
2016/6/17,40,Fukuoka,2016,6,17,6,0,28.5,71
2016/6/18,40,Fukuoka,2016,6,18,7,1,29.4,73
2016/6/19,40,Fukuoka,2016,6,19,1,1,32,85
2016/6/20,40,Fukuoka,2016,6,20,2,0,28.3,89
2016/6/21,40,Fukuoka,2016,6,21,3,0,29.5,86
2016/6/22,40,Fukuoka,2016,6,22,4,0,26.6,96
2016/6/23,40,Fukuoka,2016,6,23,5,0,28.2,92
2016/6/24,40,Fukuoka,2016,6,24,6,0,30.8,80
2016/6/25,40,Fukuoka,2016,6,25,7,1,26.3,70
2016/6/26,40,Fukuoka,2016,6,26,1,1,28.7,65
2016/6/27,40,Fukuoka,2016,6,27,2,0,25.2,85
2016/6/28,40,Fukuoka,2016,6,28,3,0,23.4,95
2016/6/29,40,Fukuoka,2016,6,29,4,0,26.2,97
2016/6/30,40,Fukuoka,2016,6,30,5,0,28.2,89
2016/7/1,40,Fukuoka,2016,7,1,6,0,33.3,73
2016/7/2,40,Fukuoka,2016,7,2,7,1,33.8,67
2016/7/3,40,Fukuoka,2016,7,3,1,1,33.6,71
2016/7/4,40,Fukuoka,2016,7,4,2,0,35.4,69
2016/7/5,40,Fukuoka,2016,7,5,3,0,35.3,68
2016/7/6,40,Fukuoka,2016,7,6,4,0,34.4,69
2016/7/7,40,Fukuoka,2016,7,7,5,0,32.2,81
2016/7/8,40,Fukuoka,2016,7,8,6,0,27.6,91
2016/7/9,40,Fukuoka,2016,7,9,7,1,30,89
2016/7/10,40,Fukuoka,2016,7,10,1,1,30.5,89
2016/7/11,40,Fukuoka,2016,7,11,2,0,29.7,90
2016/7/12,40,Fukuoka,2016,7,12,3,0,33.4,85
2016/7/13,40,Fukuoka,2016,7,13,4,0,29.9,89
2016/7/14,40,Fukuoka,2016,7,14,5,0,32.3,79
2016/7/15,40,Fukuoka,2016,7,15,6,0,30,74
2016/7/16,40,Fukuoka,2016,7,16,7,1,34.3,75
2016/7/17,40,Fukuoka,2016,7,17,1,1,30.8,77
2016/7/18,40,Fukuoka,2016,7,18,2,1,31.4,77
2016/7/19,40,Fukuoka,2016,7,19,3,0,31.5,77
2016/7/20,40,Fukuoka,2016,7,20,4,0,31.6,78
2016/7/21,40,Fukuoka,2016,7,21,5,0,30.9,77
2016/7/22,40,Fukuoka,2016,7,22,6,0,30.6,76
2016/7/23,40,Fukuoka,2016,7,23,7,1,32.7,72
2016/7/24,40,Fukuoka,2016,7,24,1,1,33.5,71
2016/7/25,40,Fukuoka,2016,7,25,2,0,33.4,75
2016/7/26,40,Fukuoka,2016,7,26,3,0,33.6,74
2016/7/27,40,Fukuoka,2016,7,27,4,0,34.7,70
2016/7/28,40,Fukuoka,2016,7,28,5,0,35.3,69
2016/7/29,40,Fukuoka,2016,7,29,6,0,35.8,68
2016/7/30,40,Fukuoka,2016,7,30,7,1,35.4,71
2016/8/1,40,Fukuoka,2016,8,1,2,0,36.2,70
2016/8/2,40,Fukuoka,2016,8,2,3,0,35.4,72
2016/8/3,40,Fukuoka,2016,8,3,4,0,34.6,73
2016/8/4,40,Fukuoka,2016,8,4,5,0,36.1,71
2016/8/5,40,Fukuoka,2016,8,5,6,0,35.4,78
2016/8/6,40,Fukuoka,2016,8,6,7,1,36.6,79
2016/8/7,40,Fukuoka,2016,8,7,1,1,36.5,75
2016/8/8,40,Fukuoka,2016,8,8,2,0,35.1,75
2016/8/9,40,Fukuoka,2016,8,9,3,0,34.6,76
2016/8/10,40,Fukuoka,2016,8,10,4,0,35.4,69
2016/8/11,40,Fukuoka,2016,8,11,5,1,35.5,62
2016/8/12,40,Fukuoka,2016,8,12,6,0,36.3,63
2016/8/13,40,Fukuoka,2016,8,13,7,1,36.6,69
2016/8/14,40,Fukuoka,2016,8,14,1,1,36.1,68
2016/8/15,40,Fukuoka,2016,8,15,2,0,35.9,70
2016/8/16,40,Fukuoka,2016,8,16,3,0,34.1,77
2016/8/17,40,Fukuoka,2016,8,17,4,0,34.4,72
2016/8/18,40,Fukuoka,2016,8,18,5,0,35.5,71
2016/8/19,40,Fukuoka,2016,8,19,6,0,34.6,73
2016/8/20,40,Fukuoka,2016,8,20,7,1,34,76
2016/8/21,40,Fukuoka,2016,8,21,1,1,34.6,76
2016/8/22,40,Fukuoka,2016,8,22,2,0,34.3,78
2016/8/23,40,Fukuoka,2016,8,23,3,0,35,69
2016/8/24,40,Fukuoka,2016,8,24,4,0,34.9,70
2016/8/25,40,Fukuoka,2016,8,25,5,0,37,66
2016/8/26,40,Fukuoka,2016,8,26,6,0,34.1,74
2016/8/27,40,Fukuoka,2016,8,27,7,1,31.2,73
2016/8/28,40,Fukuoka,2016,8,28,1,1,27.9,87
2016/8/29,40,Fukuoka,2016,8,29,2,0,25.9,82
2016/8/30,40,Fukuoka,2016,8,30,3,0,28.3,69
2016/9/1,40,Fukuoka,2016,9,1,5,0,27.8,75
2016/9/2,40,Fukuoka,2016,9,2,6,0,25,89
2016/9/3,40,Fukuoka,2016,9,3,7,1,28.6,85
2016/9/4,40,Fukuoka,2016,9,4,1,1,29.2,82
2016/9/5,40,Fukuoka,2016,9,5,2,0,30.9,85
2016/9/6,40,Fukuoka,2016,9,6,3,0,31.5,85
2016/9/7,40,Fukuoka,2016,9,7,4,0,30.4,89
2016/9/8,40,Fukuoka,2016,9,8,5,0,28.8,80
2016/9/9,40,Fukuoka,2016,9,9,6,0,30.5,73
2016/9/10,40,Fukuoka,2016,9,10,7,1,30.2,75
2016/9/11,40,Fukuoka,2016,9,11,1,1,30.4,79
2016/9/12,40,Fukuoka,2016,9,12,2,0,26.5,94
2016/9/13,40,Fukuoka,2016,9,13,3,0,28.6,83
2016/9/14,40,Fukuoka,2016,9,14,4,0,27.3,84
2016/9/15,40,Fukuoka,2016,9,15,5,0,29.5,81
2016/9/16,40,Fukuoka,2016,9,16,6,0,30.3,81
2016/9/17,40,Fukuoka,2016,9,17,7,1,33,77
2016/9/18,40,Fukuoka,2016,9,18,1,1,26.9,98
2016/9/19,40,Fukuoka,2016,9,19,2,1,25.1,96
2016/9/20,40,Fukuoka,2016,9,20,3,0,22.7,78
2016/9/21,40,Fukuoka,2016,9,21,4,0,26.8,69
2016/9/22,40,Fukuoka,2016,9,22,5,1,25.3,85
2016/9/23,40,Fukuoka,2016,9,23,6,0,28.1,82
2016/9/24,40,Fukuoka,2016,9,24,7,1,28.8,81
2016/9/25,40,Fukuoka,2016,9,25,1,1,28.5,83
2016/9/26,40,Fukuoka,2016,9,26,2,0,32,77
2016/9/27,40,Fukuoka,2016,9,27,3,0,32.4,76
2016/9/28,40,Fukuoka,2016,9,28,4,0,25.7,98
2016/9/29,40,Fukuoka,2016,9,29,5,0,24.1,97
2016/9/30,40,Fukuoka,2016,9,30,6,0,27.4,95
2017/6/1,40,Fukuoka,2017,6,1,5,0,29.2,68
2017/6/2,40,Fukuoka,2017,6,2,6,0,26.3,66
2017/6/3,40,Fukuoka,2017,6,3,7,1,27.4,59
2017/6/4,40,Fukuoka,2017,6,4,1,1,28.2,55
2017/6/5,40,Fukuoka,2017,6,5,2,0,27.8,54
2017/6/6,40,Fukuoka,2017,6,6,3,0,27,60
2017/6/7,40,Fukuoka,2017,6,7,4,0,23.1,78
2017/6/8,40,Fukuoka,2017,6,8,5,0,25.6,68
2017/6/9,40,Fukuoka,2017,6,9,6,0,28.1,62
2017/6/10,40,Fukuoka,2017,6,10,7,1,29.6,64
2017/6/11,40,Fukuoka,2017,6,11,1,1,25.5,82
2017/6/12,40,Fukuoka,2017,6,12,2,0,24.9,64
2017/6/13,40,Fukuoka,2017,6,13,3,0,24.8,68
2017/6/14,40,Fukuoka,2017,6,14,4,0,26.9,61
2017/6/15,40,Fukuoka,2017,6,15,5,0,29.7,58
2017/6/16,40,Fukuoka,2017,6,16,6,0,28,71
2017/6/17,40,Fukuoka,2017,6,17,7,1,27.8,73
2017/6/18,40,Fukuoka,2017,6,18,1,1,28.7,73
2017/6/19,40,Fukuoka,2017,6,19,2,0,32,63
2017/6/20,40,Fukuoka,2017,6,20,3,0,27.8,73
2017/6/21,40,Fukuoka,2017,6,21,4,0,25.6,82
2017/6/22,40,Fukuoka,2017,6,22,5,0,28,74
2017/6/23,40,Fukuoka,2017,6,23,6,0,30.3,73
2017/6/24,40,Fukuoka,2017,6,24,7,1,26.4,92
2017/6/25,40,Fukuoka,2017,6,25,1,1,24.9,95
2017/6/26,40,Fukuoka,2017,6,26,2,0,27.9,85
2017/6/27,40,Fukuoka,2017,6,27,3,0,28.5,88
2017/6/28,40,Fukuoka,2017,6,28,4,0,28.6,88
2017/6/29,40,Fukuoka,2017,6,29,5,0,28,93
2017/6/30,40,Fukuoka,2017,6,30,6,0,33.2,80
2017/7/1,40,Fukuoka,2017,7,1,7,1,32.6,74
