"","species","decimalLatitude","decimalLongitude","eventDate","year"
"424","Asellus aquaticus",52.951984,7.138959,2000-04-10,2000
"425","Asellus aquaticus",53.039824,6.815785,2004-04-05,2004
"426","Asellus aquaticus",51.840487,4.208332,2004-05-24,2004
"427","Asellus aquaticus",51.907721,4.245272,2008-09-15,2008
"428","Asellus aquaticus",51.890548,4.04663,2004-08-25,2004
"429","Asellus aquaticus",51.900929,4.201996,2004-05-11,2004
"430","Asellus aquaticus",51.804199,4.689607,2007-08-01,2007
"431","Asellus aquaticus",51.685397,4.2121,2008-08-19,2008
"432","Asellus aquaticus",51.704616,4.180249,2001-06-25,2001
"433","Asellus aquaticus",51.805924,4.031949,2010-05-06,2010
"434","Asellus aquaticus",51.826769,3.965704,2010-05-06,2010
"435","Asellus aquaticus",51.714775,4.583819,2008-07-24,2008
"436","Asellus aquaticus",51.75781,4.379632,2008-09-01,2008
"437","Asellus aquaticus",51.822424,4.41274,2006-05-23,2006
"438","Asellus aquaticus",51.715791,4.474487,2004-06-28,2004
"439","Asellus aquaticus",51.715791,4.474487,2008-07-24,2008
"440","Asellus aquaticus",51.75658,4.532671,2007-05-30,2007
"441","Asellus aquaticus",51.738118,4.577062,2005-07-18,2005
"442","Asellus aquaticus",51.819912,4.56483,2010-05-26,2010
"443","Asellus aquaticus",51.850129,4.381979,2008-09-03,2008
"444","Asellus aquaticus",51.882944,4.591377,2003-07-07,2003
"445","Asellus aquaticus",51.895018,4.504878,2009-07-20,2009
"446","Asellus aquaticus",53.092925,6.479916,2004-09-20,2004
"447","Asellus aquaticus",51.348366,5.847101,2004-05-10,2004
"448","Asellus aquaticus",51.401463,6.144826,2000-05-16,2000
"449","Asellus aquaticus",51.520172,6.000991,2003-04-14,2003
"450","Asellus aquaticus",51.371746,6.17995,2008-06-10,2008
"451","Asellus aquaticus",51.295449,6.092888,2009-05-18,2009
"452","Asellus aquaticus",51.227486,5.637374,2009-06-08,2009
"453","Asellus aquaticus",51.206224,5.714887,2010-06-21,2010
"454","Asellus aquaticus",52.441874,6.804188,2010-04-01,2010
"455","Asellus aquaticus",52.453481,6.486459,2008-05-19,2008
"456","Asellus aquaticus",52.344904,6.589877,2008-04-16,2008
"457","Asellus aquaticus",52.416924,6.851285,2004-03-31,2004
"458","Asellus aquaticus",52.219243,6.589029,2010-10-11,2010
"459","Asellus aquaticus",52.175173,6.609889,2010-04-21,2010
"460","Asellus aquaticus",52.434144,6.94789,2009-05-25,2009
"461","Asellus aquaticus",52.34582,6.976824,2010-09-20,2010
"462","Asellus aquaticus",52.415932,7.006861,2009-11-02,2009
"463","Asellus aquaticus",52.044477,6.618227,2000-07-04,2000
"464","Asellus aquaticus",52.008017,6.667974,2008-05-14,2008
"465","Asellus aquaticus",51.869721,6.262401,2007-07-03,2007
"466","Asellus aquaticus",52.245472,6.285801,2010-06-30,2010
"467","Asellus aquaticus",51.959009,5.995345,2002-05-29,2002
"468","Asellus aquaticus",51.933865,6.082003,2010-06-21,2010
"469","Asellus aquaticus",50.845419,5.695975,2006-06-01,2006
"470","Asellus aquaticus",51.193042,5.981087,2000-05-22,2000
"471","Asellus aquaticus",51.193042,5.981087,2008-06-09,2008
"472","Asellus aquaticus",50.798046,5.974549,2006-09-28,2006
"473","Asellus aquaticus",52.717489,6.205629,2000-04-10,2000
"474","Asellus aquaticus",52.896496,6.29473,2003-09-16,2003
"475","Asellus aquaticus",52.727704,6.03558,2008-09-10,2008
"476","Asellus aquaticus",51.370343,5.241557,2010-08-01,2010
"477","Asellus aquaticus",51.590486,5.242958,2010-08-26,2010
"478","Asellus aquaticus",51.39358,5.16266,2009-04-16,2009
"479","Asellus aquaticus",51.471623,5.077632,2009-09-15,2009
"480","Asellus aquaticus",51.662591,5.221208,2006-09-05,2006
"481","Asellus aquaticus",51.637624,5.348187,2007-06-04,2007
"482","Asellus aquaticus",51.548296,5.117261,2007-06-13,2007
"483","Asellus aquaticus",51.493601,5.117614,2009-04-14,2009
"484","Asellus aquaticus",51.782342,4.993972,2007-06-19,2007
"485","Asellus aquaticus",51.782202,4.984554,2009-05-12,2009
"486","Asellus aquaticus",51.734686,4.879544,2009-09-16,2009
"487","Asellus aquaticus",51.911529,5.313928,2008-06-12,2008
"488","Asellus aquaticus",51.925243,5.65816,2008-09-09,2008
"489","Asellus aquaticus",51.88791,5.808916,2005-05-26,2005
"490","Asellus aquaticus",51.946008,5.838813,2009-07-02,2009
"491","Asellus aquaticus",51.918899,5.735801,2005-06-23,2005
"492","Asellus aquaticus",51.790001,5.165894,2003-05-06,2003
"493","Asellus aquaticus",51.580344,4.197507,2008-09-22,2008
"494","Asellus aquaticus",51.494649,3.743499,2005-05-17,2005
"495","Asellus aquaticus",51.435904,3.752882,2009-03-16,2009
"496","Asellus aquaticus",51.308748,4.118665,2000-07-13,2000
"497","Asellus aquaticus",51.321916,4.156176,2008-06-19,2008
"498","Asellus aquaticus",51.298445,3.913976,2007-07-26,2007
"499","Asellus aquaticus",51.221948,3.937537,2004-06-02,2004
"500","Asellus aquaticus",51.233952,3.985415,2005-06-13,2005
"501","Asellus aquaticus",52.152691,6.032249,2006-09-14,2006
"502","Asellus aquaticus",52.189615,5.928293,2005-04-04,2005
"503","Asellus aquaticus",52.284125,5.989369,2007-04-14,2007
"504","Asellus aquaticus",52.12087,6.024532,2006-04-18,2006
"505","Asellus aquaticus",52.332167,6.060735,2009-04-14,2009
"506","Asellus aquaticus",52.253108,6.03675,2005-09-12,2005
"507","Asellus aquaticus",52.473957,5.92553,2005-09-15,2005
"508","Asellus aquaticus",52.285161,5.736443,2005-10-12,2005
"509","Asellus aquaticus",52.285161,5.736443,2010-04-12,2010
"510","Asellus aquaticus",52.36708,5.68893,2005-04-11,2005
"511","Asellus aquaticus",52.310306,5.980573,2010-04-22,2010
"512","Asellus aquaticus",52.302674,5.980896,2008-04-14,2008
"513","Asellus aquaticus",52.008034,5.596499,2006-10-23,2006
"514","Asellus aquaticus",52.121345,5.545545,2009-04-07,2009
"515","Asellus aquaticus",52.763647,6.749505,2002-04-22,2002
"516","Asellus aquaticus",52.763647,6.749505,2005-09-19,2005
"517","Asellus aquaticus",52.651688,6.77781,2005-09-19,2005
"518","Asellus aquaticus",52.551207,6.622763,2000-10-02,2000
"519","Asellus aquaticus",52.583315,6.639674,2006-05-08,2006
"520","Asellus aquaticus",52.583315,6.639674,2006-09-20,2006
"521","Asellus aquaticus",52.808994,5.745466,2002-05-27,2002
"522","Asellus aquaticus",52.787898,5.796924,2001-09-26,2001
"523","Asellus aquaticus",52.519718,5.457632,2003-08-19,2003
"524","Asellus aquaticus",52.566046,5.642078,2009-06-02,2009
"525","Asellus aquaticus",52.710448,5.855626,2008-05-08,2008
"526","Asellus aquaticus",52.706117,5.855609,2005-05-19,2005
"527","Asellus aquaticus",52.692781,5.892519,2009-05-18,2009
"528","Asellus aquaticus",52.297789,5.028782,2008-08-12,2008
"529","Asellus aquaticus",52.309481,4.996927,2009-05-06,2009
"530","Asellus aquaticus",52.171177,5.086517,2006-09-18,2006
"531","Asellus aquaticus",52.18359,4.794503,2009-11-05,2009
"532","Asellus aquaticus",52.03244,5.044824,2009-07-07,2009
"533","Asellus aquaticus",52.026631,5.277999,2009-07-13,2009
"534","Asellus aquaticus",52.010702,4.298701,2001-08-08,2001
"535","Asellus aquaticus",51.971444,4.31102,2008-05-20,2008
"536","Asellus aquaticus",52.093032,4.331503,2007-06-07,2007
"537","Asellus aquaticus",52.061351,4.257395,2004-08-17,2004
"538","Asellus aquaticus",51.93914,4.397163,2001-08-23,2001
"539","Asellus aquaticus",51.950865,4.326497,2006-07-12,2006
"540","Asellus aquaticus",51.969698,4.322646,2008-06-02,2008
"541","Asellus aquaticus",51.968604,4.347034,2005-07-28,2005
"542","Asellus aquaticus",51.945383,4.370306,2001-08-23,2001
"543","Asellus aquaticus",51.968304,4.418174,2001-07-23,2001
"544","Asellus aquaticus",51.993881,4.43409,2009-08-04,2009
"545","Asellus aquaticus",52.052662,4.275592,2009-06-15,2009
"546","Asellus aquaticus",52.052662,4.275592,2010-06-15,2010
"547","Asellus aquaticus",52.080784,4.313001,2002-07-29,2002
"548","Asellus aquaticus",52.095059,4.354294,2010-07-14,2010
"549","Asellus aquaticus",52.796272,4.690377,2002-04-22,2002
"550","Asellus aquaticus",52.914055,4.753583,2000-08-28,2000
"551","Asellus aquaticus",52.854361,4.785625,2009-06-30,2009
"552","Asellus aquaticus",52.78767,4.872102,2005-05-27,2005
"553","Asellus aquaticus",52.78879,4.883799,2001-08-27,2001
"554","Asellus aquaticus",52.750429,4.847746,2003-05-07,2003
"555","Asellus aquaticus",52.705264,4.724121,2002-08-26,2002
"556","Asellus aquaticus",52.555373,4.701765,2008-05-26,2008
"557","Asellus aquaticus",52.517962,4.711922,2001-06-13,2001
"558","Asellus aquaticus",52.552517,4.831015,2004-08-29,2004
"559","Asellus aquaticus",52.505531,4.96652,2008-04-16,2008
"560","Asellus aquaticus",52.457088,5.009235,2006-09-11,2006
"561","Asellus aquaticus",52.418402,4.983502,2008-05-26,2008
"562","Asellus aquaticus",52.681953,5.1832,2004-06-14,2004
"563","Asellus aquaticus",53.023898,4.753802,2004-06-14,2004
"564","Asellus aquaticus",52.561726,4.641835,2008-04-24,2008
"565","Asellus aquaticus",52.660017,4.677934,2009-06-22,2009
"566","Asellus aquaticus",52.270314,4.768046,2009-07-02,2009
"567","Asellus aquaticus",52.097858,4.663606,2004-05-12,2004
"568","Asellus aquaticus",52.156908,4.400315,2009-06-30,2009
"569","Asellus aquaticus",52.115645,4.600303,2003-05-26,2003
"570","Asellus aquaticus",52.178101,4.605152,2005-06-27,2005
"571","Asellus aquaticus",52.066264,4.532189,2007-07-12,2007
"572","Asellus aquaticus",51.919517,4.455394,2008-07-14,2008
"573","Asellus aquaticus",51.938243,4.497456,2008-08-11,2008
"574","Asellus aquaticus",52.014587,4.666203,2008-08-12,2008
"575","Asellus aquaticus",52.045405,4.560284,2008-06-23,2008
"576","Asellus aquaticus",51.752946,5.347741,2007-10-17,2007
"577","Asellus aquaticus",51.662106,5.431648,2002-09-02,2002
"578","Asellus aquaticus",51.736312,5.740659,2005-08-23,2005
"579","Asellus aquaticus",51.724173,5.717639,2000-06-13,2000
"580","Asellus aquaticus",51.733572,5.272844,2003-06-18,2003
"581","Asellus aquaticus",51.557885,6.038272,2001-07-05,2001
"582","Asellus aquaticus",51.678465,5.927966,2007-08-09,2007
"583","Asellus aquaticus",51.441132,5.693692,2010-08-25,2010
"584","Asellus aquaticus",51.590308,6.008549,2007-06-14,2007
"585","Asellus aquaticus",51.514438,4.834578,2004-09-20,2004
"586","Asellus aquaticus",51.510636,4.851911,2004-06-08,2004
"587","Asellus aquaticus",51.510222,4.477088,2008-05-20,2008
"588","Asellus aquaticus",51.694341,4.75341,2009-04-27,2009
"589","Asellus aquaticus",51.690709,4.441351,2001-09-29,2001
"590","Asellus aquaticus",53.094003,6.10273,2001-05-07,2001
"591","Asellus aquaticus",52.919463,6.132977,2001-06-27,2001
"592","Asellus aquaticus",52.550304,6.282879,2009-09-21,2009
"593","Asellus aquaticus",52.528887,6.144655,2000-09-27,2000
"594","Asellus aquaticus",52.500262,6.165371,2010-05-27,2010
"595","Asellus aquaticus",52.484882,6.257555,2004-08-24,2004
"596","Asellus aquaticus",52.456404,6.178723,2006-10-09,2006
"597","Asellus aquaticus",52.405165,6.382372,2007-10-02,2007
"598","Asellus aquaticus",52.384123,6.404668,2004-05-10,2004
"599","Asellus aquaticus",52.261741,6.240881,2002-04-10,2002
"600","Asellus aquaticus",52.442231,6.118462,2003-04-28,2003
"601","Asellus aquaticus",52.443522,6.113041,2003-05-15,2003
"602","Asellus aquaticus",52.315314,6.12693,2003-04-14,2003
"603","Asellus aquaticus",52.302347,6.18602,2003-04-22,2003
"604","Asellus aquaticus",52.415988,6.287804,2000-05-09,2000
"605","Asellus aquaticus",52.283453,6.317506,2005-04-27,2005
"606","Asellus aquaticus",52.313379,6.277363,2007-10-10,2007
"607","Asellus aquaticus",52.753443,7.027688,2006-08-30,2006
"608","Asellus aquaticus",53.03491,6.649461,2004-04-01,2004
"609","Asellus aquaticus",52.942212,6.853573,2009-04-07,2009
"610","Asellus aquaticus",53.075829,6.761082,2003-09-17,2003
"611","Asellus aquaticus",51.868211,4.228399,2008-06-03,2008
"612","Asellus aquaticus",51.88129,4.089175,2007-06-05,2007
"613","Asellus aquaticus",51.867397,4.219708,2010-04-21,2010
"614","Asellus aquaticus",51.816699,4.168488,2008-09-08,2008
"615","Asellus aquaticus",51.84116,4.29955,2007-05-29,2007
"616","Asellus aquaticus",51.852754,4.329767,2009-09-09,2009
"617","Asellus aquaticus",51.840487,4.287057,2010-04-26,2010
"618","Asellus aquaticus",51.770283,4.667008,2001-06-13,2001
"619","Asellus aquaticus",51.760422,4.69237,2010-08-09,2010
"620","Asellus aquaticus",51.727996,4.060431,2002-08-26,2002
"621","Asellus aquaticus",51.801849,4.52294,2007-08-07,2007
"622","Asellus aquaticus",51.762387,4.578191,2008-08-20,2008
"623","Asellus aquaticus",51.803839,4.541925,2000-08-14,2000
"624","Asellus aquaticus",51.825784,4.472854,2004-09-01,2004
"625","Asellus aquaticus",51.863031,4.535877,2003-08-13,2003
"626","Asellus aquaticus",51.895018,4.504878,2002-08-22,2002
"627","Asellus aquaticus",53.149663,6.466399,2004-08-16,2004
"628","Asellus aquaticus",53.092925,6.479916,2008-05-13,2008
"629","Asellus aquaticus",53.123794,6.44484,2007-07-19,2007
"630","Asellus aquaticus",53.123245,6.404492,2004-09-06,2004
"631","Asellus aquaticus",51.329708,5.731985,2003-06-11,2003
"632","Asellus aquaticus",51.438052,6.08382,2008-06-25,2008
"633","Asellus aquaticus",51.318237,5.894279,2004-06-10,2004
"634","Asellus aquaticus",51.169857,5.769961,2001-05-16,2001
"635","Asellus aquaticus",51.520149,5.937104,2006-04-18,2006
"636","Asellus aquaticus",52.441874,6.804188,2008-09-15,2008
"637","Asellus aquaticus",52.410635,6.845903,2004-05-04,2004
"638","Asellus aquaticus",52.21605,6.723035,2006-10-30,2006
"639","Asellus aquaticus",52.490457,6.666652,2008-06-09,2008
"640","Asellus aquaticus",52.432206,6.938042,2004-05-04,2004
"641","Asellus aquaticus",52.382197,6.951305,2006-09-18,2006
"642","Asellus aquaticus",52.394631,6.964013,2005-05-17,2005
"643","Asellus aquaticus",51.949341,6.666677,2010-04-13,2010
"644","Asellus aquaticus",51.955846,6.462304,2008-05-09,2008
"645","Asellus aquaticus",52.056926,6.396199,2005-05-26,2005
"646","Asellus aquaticus",52.016409,6.549711,2005-06-29,2005
"647","Asellus aquaticus",51.933955,6.320727,2007-05-24,2007
"648","Asellus aquaticus",51.9474,6.617746,2010-05-04,2010
"649","Asellus aquaticus",50.82685,5.891974,2003-06-02,2003
"650","Asellus aquaticus",50.766314,5.915171,2000-10-03,2000
"651","Asellus aquaticus",52.908519,6.285318,2000-04-12,2000
"652","Asellus aquaticus",52.646165,6.275817,2003-09-11,2003
"653","Asellus aquaticus",52.687234,6.132299,2002-05-23,2002
"654","Asellus aquaticus",51.528605,5.262739,2008-05-05,2008
"655","Asellus aquaticus",51.577883,5.508789,2009-09-08,2009
"656","Asellus aquaticus",51.273678,5.371784,2003-09-23,2003
"657","Asellus aquaticus",51.39242,5.401499,2002-05-01,2002
"658","Asellus aquaticus",51.488037,5.261323,2007-08-15,2007
"659","Asellus aquaticus",51.548483,5.112848,2008-09-11,2008
"660","Asellus aquaticus",51.456996,5.498179,2007-08-29,2007
"661","Asellus aquaticus",51.487992,5.260935,2002-04-22,2002
"662","Asellus aquaticus",51.503096,5.263917,2002-04-22,2002
"663","Asellus aquaticus",51.868081,4.902215,2007-05-14,2007
"664","Asellus aquaticus",51.769434,4.943421,2007-06-28,2007
"665","Asellus aquaticus",51.881124,5.184995,2009-06-22,2009
"666","Asellus aquaticus",51.898891,5.278498,2008-05-26,2008
"667","Asellus aquaticus",51.95135,5.685883,2005-05-24,2005
"668","Asellus aquaticus",51.93643,5.71587,2009-06-29,2009
"669","Asellus aquaticus",51.795907,5.061855,2006-07-13,2006
"670","Asellus aquaticus",51.843589,5.671034,2009-09-03,2009
"671","Asellus aquaticus",51.826464,5.460619,2006-05-01,2006
"672","Asellus aquaticus",51.787703,5.726989,2003-09-09,2003
"673","Asellus aquaticus",51.580344,4.197507,2008-05-26,2008
"674","Asellus aquaticus",51.438629,3.834561,2010-09-28,2010
"675","Asellus aquaticus",51.503852,3.893124,2007-05-14,2007
"676","Asellus aquaticus",51.499198,3.916034,2009-10-05,2009
"677","Asellus aquaticus",51.209505,3.823717,2009-06-15,2009
"678","Asellus aquaticus",51.254227,3.916459,2008-08-05,2008
"679","Asellus aquaticus",51.286353,3.767158,2007-08-07,2007
"680","Asellus aquaticus",51.234682,3.790924,2008-06-13,2008
"681","Asellus aquaticus",52.168851,5.998585,2009-09-24,2009
"682","Asellus aquaticus",52.349094,5.940511,2003-06-11,2003
"683","Asellus aquaticus",52.18713,5.940985,2001-10-05,2001
"684","Asellus aquaticus",52.127724,6.044812,2006-09-14,2006
"685","Asellus aquaticus",52.254561,6.089159,2007-04-19,2007
"686","Asellus aquaticus",52.226043,5.56591,2010-04-10,2010
"687","Asellus aquaticus",52.303966,5.732515,2010-09-21,2010
"688","Asellus aquaticus",52.06997,6.121586,2008-04-21,2008
"689","Asellus aquaticus",51.981286,5.624467,2001-09-19,2001
"690","Asellus aquaticus",52.120347,5.450137,2002-10-14,2002
"691","Asellus aquaticus",52.120632,5.469557,2000-05-24,2000
"692","Asellus aquaticus",52.770684,6.665996,2002-09-06,2002
"693","Asellus aquaticus",52.73904,6.778802,2009-05-06,2009
"694","Asellus aquaticus",52.651688,6.77781,2010-05-20,2010
"695","Asellus aquaticus",52.664486,7.009138,2001-09-13,2001
"696","Asellus aquaticus",52.735307,6.720195,2005-05-02,2005
"697","Asellus aquaticus",52.517368,6.420556,2002-04-25,2002
"698","Asellus aquaticus",52.660854,5.614294,2000-08-22,2000
"699","Asellus aquaticus",52.709033,5.745804,2000-05-29,2000
"700","Asellus aquaticus",52.562626,5.668088,2001-08-14,2001
"701","Asellus aquaticus",52.492941,5.744078,2009-04-28,2009
"702","Asellus aquaticus",52.643378,5.843904,2010-04-26,2010
"703","Asellus aquaticus",52.436176,5.449469,2007-05-07,2007
"704","Asellus aquaticus",52.450623,5.595384,2005-05-03,2005
"705","Asellus aquaticus",52.421836,5.717734,2002-04-09,2002
"706","Asellus aquaticus",52.254911,5.40339,2004-06-01,2004
"707","Asellus aquaticus",52.279376,4.928217,2006-06-12,2006
"708","Asellus aquaticus",52.252346,4.825265,2009-05-27,2009
"709","Asellus aquaticus",52.001915,5.314684,2005-08-23,2005
"710","Asellus aquaticus",51.975,5.295735,2008-08-19,2008
"711","Asellus aquaticus",52.07876,4.991618,2006-08-23,2006
"712","Asellus aquaticus",52.013658,4.929454,2010-08-23,2010
"713","Asellus aquaticus",52.020268,4.942032,2006-08-21,2006
"714","Asellus aquaticus",52.101789,4.894253,2006-08-30,2006
"715","Asellus aquaticus",51.992578,4.804673,2010-07-05,2010
"716","Asellus aquaticus",52.088308,4.786063,2009-07-27,2009
"717","Asellus aquaticus",51.936769,4.234659,2002-07-29,2002
"718","Asellus aquaticus",52.023242,4.223605,2003-06-11,2003
"719","Asellus aquaticus",52.012819,4.445093,2009-06-02,2009
"720","Asellus aquaticus",52.004751,4.339306,2009-06-10,2009
"721","Asellus aquaticus",52.006678,4.211144,2003-06-10,2003
"722","Asellus aquaticus",52.623767,4.668343,2000-08-23,2000
"723","Asellus aquaticus",52.833905,4.703489,2005-05-11,2005
"724","Asellus aquaticus",52.825535,4.71083,2007-05-09,2007
"725","Asellus aquaticus",52.839591,4.707838,2004-08-29,2004
"726","Asellus aquaticus",52.77711,4.865764,2000-08-03,2000
"727","Asellus aquaticus",52.709144,4.753197,2000-08-07,2000
"728","Asellus aquaticus",52.606929,4.759511,2000-08-21,2000
"729","Asellus aquaticus",52.571332,4.741447,2004-06-14,2004
"730","Asellus aquaticus",52.536204,4.714635,2001-06-13,2001
"731","Asellus aquaticus",52.565788,4.649097,2009-05-18,2009
"732","Asellus aquaticus",52.648094,4.709275,2009-06-22,2009
"733","Asellus aquaticus",52.58157,4.777297,2003-08-25,2003
"734","Asellus aquaticus",52.718293,4.681403,2002-08-29,2002
"735","Asellus aquaticus",52.587521,5.026414,2008-04-15,2008
"736","Asellus aquaticus",52.487718,4.860731,2010-04-20,2010
"737","Asellus aquaticus",52.654799,4.987128,2004-08-29,2004
"738","Asellus aquaticus",52.659977,4.922964,2001-09-10,2001
"739","Asellus aquaticus",52.769469,4.962597,2004-08-29,2004
"740","Asellus aquaticus",52.773431,5.030812,2001-08-13,2001
"741","Asellus aquaticus",52.464198,4.892191,2005-06-15,2005
