Date,Prefectureid,Prefecture,Year,Month,Day,Dow,Holiday,Tempmax,Rhumave
12/09/2015,6,Yamagata,2015,9,12,7,1,28.5,60
13/09/2015,6,Yamagata,2015,9,13,1,1,25,83
14/09/2015,6,Yamagata,2015,9,14,2,0,24.1,76
15/09/2015,6,Yamagata,2015,9,15,3,0,24.8,71
16/09/2015,6,Yamagata,2015,9,16,4,0,24.2,71
17/09/2015,6,Yamagata,2015,9,17,5,0,22.7,84
18/09/2015,6,Yamagata,2015,9,18,6,0,25.4,81
19/09/2015,6,Yamagata,2015,9,19,7,1,27.8,69
20/09/2015,6,Yamagata,2015,9,20,1,1,25.5,69
21/09/2015,6,Yamagata,2015,9,21,2,1,24.5,72
22/09/2015,6,Yamagata,2015,9,22,3,1,25.3,70
23/09/2015,6,Yamagata,2015,9,23,4,1,26.7,69
24/09/2015,6,Yamagata,2015,9,24,5,0,22.6,71
25/09/2015,6,Yamagata,2015,9,25,6,0,18.6,90
26/09/2015,6,Yamagata,2015,9,26,7,1,22.4,87
27/09/2015,6,Yamagata,2015,9,27,1,1,25.5,77
28/09/2015,6,Yamagata,2015,9,28,2,0,25.7,64
29/09/2015,6,Yamagata,2015,9,29,3,0,20.7,57
30/09/2015,6,Yamagata,2015,9,30,4,0,22.2,55
01/06/2016,6,Yamagata,2016,6,1,4,0,19.5,52
02/06/2016,6,Yamagata,2016,6,2,5,0,19,52
03/06/2016,6,Yamagata,2016,6,3,6,0,24.1,52
04/06/2016,6,Yamagata,2016,6,4,7,1,28.9,44
05/06/2016,6,Yamagata,2016,6,5,1,1,26.6,60
06/06/2016,6,Yamagata,2016,6,6,2,0,25.4,61
07/06/2016,6,Yamagata,2016,6,7,3,0,27.3,60
08/06/2016,6,Yamagata,2016,6,8,4,0,28.9,75
09/06/2016,6,Yamagata,2016,6,9,5,0,25.6,80
10/06/2016,6,Yamagata,2016,6,10,6,0,28.6,56
11/06/2016,6,Yamagata,2016,6,11,7,1,31.1,53
12/06/2016,6,Yamagata,2016,6,12,1,1,30.9,65
13/06/2016,6,Yamagata,2016,6,13,2,0,21.8,81
14/06/2016,6,Yamagata,2016,6,14,3,0,23.1,76
15/06/2016,6,Yamagata,2016,6,15,4,0,26.2,69
16/06/2016,6,Yamagata,2016,6,16,5,0,23.7,81
17/06/2016,6,Yamagata,2016,6,17,6,0,28.5,66
18/06/2016,6,Yamagata,2016,6,18,7,1,28.8,57
19/06/2016,6,Yamagata,2016,6,19,1,1,28.3,68
20/06/2016,6,Yamagata,2016,6,20,2,0,29.7,64
21/06/2016,6,Yamagata,2016,6,21,3,0,29.2,74
22/06/2016,6,Yamagata,2016,6,22,4,0,29.3,69
23/06/2016,6,Yamagata,2016,6,23,5,0,20.2,89
24/06/2016,6,Yamagata,2016,6,24,6,0,24.3,80
25/06/2016,6,Yamagata,2016,6,25,7,1,27.5,69
26/06/2016,6,Yamagata,2016,6,26,1,1,24,64
27/06/2016,6,Yamagata,2016,6,27,2,0,27.2,64
28/06/2016,6,Yamagata,2016,6,28,3,0,21.3,85
29/06/2016,6,Yamagata,2016,6,29,4,0,28.8,69
30/06/2016,6,Yamagata,2016,6,30,5,0,23.7,85
01/07/2016,6,Yamagata,2016,7,1,6,0,30.6,70
02/07/2016,6,Yamagata,2016,7,2,7,1,27.9,77
03/07/2016,6,Yamagata,2016,7,3,1,1,24.6,88
04/07/2016,6,Yamagata,2016,7,4,2,0,28.9,75
05/07/2016,6,Yamagata,2016,7,5,3,0,21.1,74
06/07/2016,6,Yamagata,2016,7,6,4,0,24.6,91
07/07/2016,6,Yamagata,2016,7,7,5,0,27.9,81
08/07/2016,6,Yamagata,2016,7,8,6,0,28.5,75
09/07/2016,6,Yamagata,2016,7,9,7,1,26.2,85
10/07/2016,6,Yamagata,2016,7,10,1,1,30.1,74
11/07/2016,6,Yamagata,2016,7,11,2,0,29.5,69
12/07/2016,6,Yamagata,2016,7,12,3,0,29.9,63
13/07/2016,6,Yamagata,2016,7,13,4,0,28.9,80
14/07/2016,6,Yamagata,2016,7,14,5,0,26.3,83
15/07/2016,6,Yamagata,2016,7,15,6,0,28.8,72
16/07/2016,6,Yamagata,2016,7,16,7,1,28.6,70
17/07/2016,6,Yamagata,2016,7,17,1,1,27.8,82
18/07/2016,6,Yamagata,2016,7,18,2,1,28.9,77
19/07/2016,6,Yamagata,2016,7,19,3,0,29.1,73
20/07/2016,6,Yamagata,2016,7,20,4,0,29.1,68
21/07/2016,6,Yamagata,2016,7,21,5,0,27.3,72
22/07/2016,6,Yamagata,2016,7,22,6,0,27.4,65
23/07/2016,6,Yamagata,2016,7,23,7,1,27.3,65
24/07/2016,6,Yamagata,2016,7,24,1,1,28.5,66
25/07/2016,6,Yamagata,2016,7,25,2,0,30.2,66
26/07/2016,6,Yamagata,2016,7,26,3,0,28.1,71
27/07/2016,6,Yamagata,2016,7,27,4,0,27.8,80
28/07/2016,6,Yamagata,2016,7,28,5,0,32,78
29/07/2016,6,Yamagata,2016,7,29,6,0,33.2,70
30/07/2016,6,Yamagata,2016,7,30,7,1,33.1,78
01/08/2016,6,Yamagata,2016,8,1,2,0,31.1,71
02/08/2016,6,Yamagata,2016,8,2,3,0,29.5,84
03/08/2016,6,Yamagata,2016,8,3,4,0,31.7,73
04/08/2016,6,Yamagata,2016,8,4,5,0,32.7,71
05/08/2016,6,Yamagata,2016,8,5,6,0,33.4,69
06/08/2016,6,Yamagata,2016,8,6,7,1,34.7,65
07/08/2016,6,Yamagata,2016,8,7,1,1,35,63
08/08/2016,6,Yamagata,2016,8,8,2,0,32.2,71
09/08/2016,6,Yamagata,2016,8,9,3,0,33,64
10/08/2016,6,Yamagata,2016,8,10,4,0,31,67
11/08/2016,6,Yamagata,2016,8,11,5,1,31.4,59
12/08/2016,6,Yamagata,2016,8,12,6,0,32.9,58
13/08/2016,6,Yamagata,2016,8,13,7,1,32.8,60
14/08/2016,6,Yamagata,2016,8,14,1,1,31.6,64
15/08/2016,6,Yamagata,2016,8,15,2,0,30.7,74
16/08/2016,6,Yamagata,2016,8,16,3,0,32.9,74
17/08/2016,6,Yamagata,2016,8,17,4,0,31.4,81
18/08/2016,6,Yamagata,2016,8,18,5,0,31.3,74
19/08/2016,6,Yamagata,2016,8,19,6,0,33.2,68
20/08/2016,6,Yamagata,2016,8,20,7,1,31.4,77
21/08/2016,6,Yamagata,2016,8,21,1,1,35.9,67
22/08/2016,6,Yamagata,2016,8,22,2,0,32,80
23/08/2016,6,Yamagata,2016,8,23,3,0,31,74
24/08/2016,6,Yamagata,2016,8,24,4,0,30.5,75
25/08/2016,6,Yamagata,2016,8,25,5,0,33.2,73
26/08/2016,6,Yamagata,2016,8,26,6,0,29.6,81
27/08/2016,6,Yamagata,2016,8,27,7,1,22.7,84
28/08/2016,6,Yamagata,2016,8,28,1,1,27.3,75
29/08/2016,6,Yamagata,2016,8,29,2,0,29.7,80
30/08/2016,6,Yamagata,2016,8,30,3,0,27.2,81
01/09/2016,6,Yamagata,2016,9,1,5,0,31.2,65
02/09/2016,6,Yamagata,2016,9,2,6,0,30.5,69
03/09/2016,6,Yamagata,2016,9,3,7,1,30.9,70
04/09/2016,6,Yamagata,2016,9,4,1,1,31.4,72
05/09/2016,6,Yamagata,2016,9,5,2,0,33.7,71
06/09/2016,6,Yamagata,2016,9,6,3,0,33,71
07/09/2016,6,Yamagata,2016,9,7,4,0,30,74
08/09/2016,6,Yamagata,2016,9,8,5,0,26.9,81
09/09/2016,6,Yamagata,2016,9,9,6,0,28.4,66
10/09/2016,6,Yamagata,2016,9,10,7,1,28,62
11/09/2016,6,Yamagata,2016,9,11,1,1,25.4,78
12/09/2016,6,Yamagata,2016,9,12,2,0,25,78
13/09/2016,6,Yamagata,2016,9,13,3,0,24.2,84
14/09/2016,6,Yamagata,2016,9,14,4,0,28.2,77
15/09/2016,6,Yamagata,2016,9,15,5,0,29.4,72
16/09/2016,6,Yamagata,2016,9,16,6,0,27.2,76
17/09/2016,6,Yamagata,2016,9,17,7,1,25.2,83
18/09/2016,6,Yamagata,2016,9,18,1,1,19.4,92
19/09/2016,6,Yamagata,2016,9,19,2,1,21.4,85
20/09/2016,6,Yamagata,2016,9,20,3,0,17.4,92
21/09/2016,6,Yamagata,2016,9,21,4,0,21.3,76
22/09/2016,6,Yamagata,2016,9,22,5,1,21.6,84
23/09/2016,6,Yamagata,2016,9,23,6,0,22.8,91
24/09/2016,6,Yamagata,2016,9,24,7,1,24,80
25/09/2016,6,Yamagata,2016,9,25,1,1,30.6,75
26/09/2016,6,Yamagata,2016,9,26,2,0,25.7,84
27/09/2016,6,Yamagata,2016,9,27,3,0,26.3,83
28/09/2016,6,Yamagata,2016,9,28,4,0,24.6,91
29/09/2016,6,Yamagata,2016,9,29,5,0,21,85
30/09/2016,6,Yamagata,2016,9,30,6,0,21.7,71
01/06/2017,6,Yamagata,2017,6,1,5,0,21.7,83
02/06/2017,6,Yamagata,2017,6,2,6,0,20.3,74
03/06/2017,6,Yamagata,2017,6,3,7,1,19.6,62
04/06/2017,6,Yamagata,2017,6,4,1,1,17.1,64
05/06/2017,6,Yamagata,2017,6,5,2,0,20.3,61
06/06/2017,6,Yamagata,2017,6,6,3,0,26,59
07/06/2017,6,Yamagata,2017,6,7,4,0,24.3,65
08/06/2017,6,Yamagata,2017,6,8,5,0,21.7,87
09/06/2017,6,Yamagata,2017,6,9,6,0,29.1,62
10/06/2017,6,Yamagata,2017,6,10,7,1,26.5,58
11/06/2017,6,Yamagata,2017,6,11,1,1,22.6,54
12/06/2017,6,Yamagata,2017,6,12,2,0,19.7,71
13/06/2017,6,Yamagata,2017,6,13,3,0,21.8,68
14/06/2017,6,Yamagata,2017,6,14,4,0,24.7,72
15/06/2017,6,Yamagata,2017,6,15,5,0,27.9,66
16/06/2017,6,Yamagata,2017,6,16,6,0,23.7,71
17/06/2017,6,Yamagata,2017,6,17,7,1,24.3,68
18/06/2017,6,Yamagata,2017,6,18,1,1,22.4,72
19/06/2017,6,Yamagata,2017,6,19,2,0,26.5,66
20/06/2017,6,Yamagata,2017,6,20,3,0,32.3,58
21/06/2017,6,Yamagata,2017,6,21,4,0,23.6,82
22/06/2017,6,Yamagata,2017,6,22,5,0,24,66
23/06/2017,6,Yamagata,2017,6,23,6,0,28.4,69
24/06/2017,6,Yamagata,2017,6,24,7,1,31.7,66
25/06/2017,6,Yamagata,2017,6,25,1,1,27,80
26/06/2017,6,Yamagata,2017,6,26,2,0,25,75
27/06/2017,6,Yamagata,2017,6,27,3,0,27.2,73
28/06/2017,6,Yamagata,2017,6,28,4,0,29.8,68
29/06/2017,6,Yamagata,2017,6,29,5,0,31.2,65
30/06/2017,6,Yamagata,2017,6,30,6,0,29.3,73
01/07/2017,6,Yamagata,2017,7,1,7,1,29,77
02/07/2017,6,Yamagata,2017,7,2,1,1,30.8,73
03/07/2017,6,Yamagata,2017,7,3,2,0,27.5,88
04/07/2017,6,Yamagata,2017,7,4,3,0,24.4,89
05/07/2017,6,Yamagata,2017,7,5,4,0,27.4,83
06/07/2017,6,Yamagata,2017,7,6,5,0,28.5,76
07/07/2017,6,Yamagata,2017,7,7,6,0,30.9,67
08/07/2017,6,Yamagata,2017,7,8,7,1,33.4,64
09/07/2017,6,Yamagata,2017,7,9,1,1,34.2,65
10/07/2017,6,Yamagata,2017,7,10,2,0,36.4,63
11/07/2017,6,Yamagata,2017,7,11,3,0,36.3,62
12/07/2017,6,Yamagata,2017,7,12,4,0,32.3,71
13/07/2017,6,Yamagata,2017,7,13,5,0,31.9,84
14/07/2017,6,Yamagata,2017,7,14,6,0,35.6,68
15/07/2017,6,Yamagata,2017,7,15,7,1,33.4,71
16/07/2017,6,Yamagata,2017,7,16,1,1,29.9,82
17/07/2017,6,Yamagata,2017,7,17,2,1,31.9,72
18/07/2017,6,Yamagata,2017,7,18,3,0,26.4,89
19/07/2017,6,Yamagata,2017,7,19,4,0,31,73
20/07/2017,6,Yamagata,2017,7,20,5,0,33.9,70
21/07/2017,6,Yamagata,2017,7,21,6,0,35,73
22/07/2017,6,Yamagata,2017,7,22,7,1,33.7,74
23/07/2017,6,Yamagata,2017,7,23,1,1,26.9,91
24/07/2017,6,Yamagata,2017,7,24,2,0,25.2,99
25/07/2017,6,Yamagata,2017,7,25,3,0,25.2,93
26/07/2017,6,Yamagata,2017,7,26,4,0,31.3,69
27/07/2017,6,Yamagata,2017,7,27,5,0,28.7,71
28/07/2017,6,Yamagata,2017,7,28,6,0,32.1,82
29/07/2017,6,Yamagata,2017,7,29,7,1,27.4,90
30/07/2017,6,Yamagata,2017,7,30,1,1,28.5,79
01/08/2017,6,Yamagata,2017,8,1,3,0,28.9,79
02/08/2017,6,Yamagata,2017,8,2,4,0,29.4,70
03/08/2017,6,Yamagata,2017,8,3,5,0,28.8,72
04/08/2017,6,Yamagata,2017,8,4,6,0,29.8,75
05/08/2017,6,Yamagata,2017,8,5,7,1,33.5,75
06/08/2017,6,Yamagata,2017,8,6,1,1,34.4,73
07/08/2017,6,Yamagata,2017,8,7,2,0,32.7,74
08/08/2017,6,Yamagata,2017,8,8,3,0,29.8,87
09/08/2017,6,Yamagata,2017,8,9,4,0,25.8,94
10/08/2017,6,Yamagata,2017,8,10,5,0,31.6,78
11/08/2017,6,Yamagata,2017,8,11,6,1,23.7,90
12/08/2017,6,Yamagata,2017,8,12,7,1,27.2,89
13/08/2017,6,Yamagata,2017,8,13,1,1,30.3,85
14/08/2017,6,Yamagata,2017,8,14,2,0,29.1,83
15/08/2017,6,Yamagata,2017,8,15,3,0,26.9,77
16/08/2017,6,Yamagata,2017,8,16,4,0,23.9,82
17/08/2017,6,Yamagata,2017,8,17,5,0,28.9,83
18/08/2017,6,Yamagata,2017,8,18,6,0,26.8,91
19/08/2017,6,Yamagata,2017,8,19,7,1,26.9,92
20/08/2017,6,Yamagata,2017,8,20,1,1,28.6,81
21/08/2017,6,Yamagata,2017,8,21,2,0,30.7,81
22/08/2017,6,Yamagata,2017,8,22,3,0,30.9,80
23/08/2017,6,Yamagata,2017,8,23,4,0,30.2,81
24/08/2017,6,Yamagata,2017,8,24,5,0,31.1,82
25/08/2017,6,Yamagata,2017,8,25,6,0,31.5,75
26/08/2017,6,Yamagata,2017,8,26,7,1,30.3,70
27/08/2017,6,Yamagata,2017,8,27,1,1,28.8,64
28/08/2017,6,Yamagata,2017,8,28,2,0,27.8,75
29/08/2017,6,Yamagata,2017,8,29,3,0,31.3,79
30/08/2017,6,Yamagata,2017,8,30,4,0,23.4,86
01/09/2017,6,Yamagata,2017,9,1,6,0,26.8,71
02/09/2017,6,Yamagata,2017,9,2,7,1,22.7,77
03/09/2017,6,Yamagata,2017,9,3,1,1,25.6,71
04/09/2017,6,Yamagata,2017,9,4,2,0,27.1,68
05/09/2017,6,Yamagata,2017,9,5,3,0,28,75
06/09/2017,6,Yamagata,2017,9,6,4,0,24,84
07/09/2017,6,Yamagata,2017,9,7,5,0,21.3,95
08/09/2017,6,Yamagata,2017,9,8,6,0,27.4,79
09/09/2017,6,Yamagata,2017,9,9,7,1,28.7,73
10/09/2017,6,Yamagata,2017,9,10,1,1,28.9,76
11/09/2017,6,Yamagata,2017,9,11,2,0,24.9,83
12/09/2017,6,Yamagata,2017,9,12,3,0,29.1,81
13/09/2017,6,Yamagata,2017,9,13,4,0,28.7,73
14/09/2017,6,Yamagata,2017,9,14,5,0,26.7,68
15/09/2017,6,Yamagata,2017,9,15,6,0,22.9,73
16/09/2017,6,Yamagata,2017,9,16,7,1,23.5,76
17/09/2017,6,Yamagata,2017,9,17,1,1,22.5,82
18/09/2017,6,Yamagata,2017,9,18,2,1,28.7,65
19/09/2017,6,Yamagata,2017,9,19,3,0,28.1,58
20/09/2017,6,Yamagata,2017,9,20,4,0,28.1,69
21/09/2017,6,Yamagata,2017,9,21,5,0,24.8,63
22/09/2017,6,Yamagata,2017,9,22,6,0,26,76
23/09/2017,6,Yamagata,2017,9,23,7,1,22.1,85
24/09/2017,6,Yamagata,2017,9,24,1,1,26.6,78
25/09/2017,6,Yamagata,2017,9,25,2,0,25.9,76
26/09/2017,6,Yamagata,2017,9,26,3,0,26.8,70
27/09/2017,6,Yamagata,2017,9,27,4,0,27.7,74
28/09/2017,6,Yamagata,2017,9,28,5,0,19.7,90
29/09/2017,6,Yamagata,2017,9,29,6,0,23.7,78
30/09/2017,6,Yamagata,2017,9,30,7,1,23.6,72
01/06/2018,6,Yamagata,2018,6,1,6,0,20.4,74
02/06/2018,6,Yamagata,2018,6,2,7,1,27.5,65
03/06/2018,6,Yamagata,2018,6,3,1,1,30.4,61
04/06/2018,6,Yamagata,2018,6,4,2,0,31.4,56
05/06/2018,6,Yamagata,2018,6,5,3,0,30.1,55
06/06/2018,6,Yamagata,2018,6,6,4,0,24.8,75
07/06/2018,6,Yamagata,2018,6,7,5,0,31.4,59
08/06/2018,6,Yamagata,2018,6,8,6,0,29.9,65
09/06/2018,6,Yamagata,2018,6,9,7,1,25.4,73
10/06/2018,6,Yamagata,2018,6,10,1,1,20.9,68
11/06/2018,6,Yamagata,2018,6,11,2,0,19.8,87
12/06/2018,6,Yamagata,2018,6,12,3,0,25.2,83
13/06/2018,6,Yamagata,2018,6,13,4,0,23.1,67
14/06/2018,6,Yamagata,2018,6,14,5,0,21.1,64
15/06/2018,6,Yamagata,2018,6,15,6,0,19.6,72
16/06/2018,6,Yamagata,2018,6,16,7,1,18.3,70
17/06/2018,6,Yamagata,2018,6,17,1,1,24.3,68
18/06/2018,6,Yamagata,2018,6,18,2,0,25.6,72
19/06/2018,6,Yamagata,2018,6,19,3,0,29.1,70
20/06/2018,6,Yamagata,2018,6,20,4,0,23.1,81
21/06/2018,6,Yamagata,2018,6,21,5,0,27.9,65
22/06/2018,6,Yamagata,2018,6,22,6,0,27.8,45
23/06/2018,6,Yamagata,2018,6,23,7,1,28.4,60
24/06/2018,6,Yamagata,2018,6,24,1,1,31.7,56
25/06/2018,6,Yamagata,2018,6,25,2,0,28.6,53
26/06/2018,6,Yamagata,2018,6,26,3,0,30.6,66
27/06/2018,6,Yamagata,2018,6,27,4,0,27.6,78
28/06/2018,6,Yamagata,2018,6,28,5,0,28.1,74
29/06/2018,6,Yamagata,2018,6,29,6,0,37.5,71
30/06/2018,6,Yamagata,2018,6,30,7,1,33.8,82
01/07/2018,6,Yamagata,2018,7,1,1,1,34.9,71
02/07/2018,6,Yamagata,2018,7,2,2,0,36,66
03/07/2018,6,Yamagata,2018,7,3,3,0,35.5,67
04/07/2018,6,Yamagata,2018,7,4,4,0,29.3,79
05/07/2018,6,Yamagata,2018,7,5,5,0,28.8,76
06/07/2018,6,Yamagata,2018,7,6,6,0,23.3,87
07/07/2018,6,Yamagata,2018,7,7,7,1,23.7,91
08/07/2018,6,Yamagata,2018,7,8,1,1,29.8,86
09/07/2018,6,Yamagata,2018,7,9,2,0,35,72
10/07/2018,6,Yamagata,2018,7,10,3,0,34,73
11/07/2018,6,Yamagata,2018,7,11,4,0,29.4,80
12/07/2018,6,Yamagata,2018,7,12,5,0,29.5,84
13/07/2018,6,Yamagata,2018,7,13,6,0,31.4,75
14/07/2018,6,Yamagata,2018,7,14,7,1,33,74
15/07/2018,6,Yamagata,2018,7,15,1,1,37,66
16/07/2018,6,Yamagata,2018,7,16,2,1,29.9,77
17/07/2018,6,Yamagata,2018,7,17,3,0,34.9,71
18/07/2018,6,Yamagata,2018,7,18,4,0,33.8,71
19/07/2018,6,Yamagata,2018,7,19,5,0,33.9,73
20/07/2018,6,Yamagata,2018,7,20,6,0,37.5,68
21/07/2018,6,Yamagata,2018,7,21,7,1,34.9,68
22/07/2018,6,Yamagata,2018,7,22,1,1,36.5,64
23/07/2018,6,Yamagata,2018,7,23,2,0,34.3,67
24/07/2018,6,Yamagata,2018,7,24,3,0,34.7,68
25/07/2018,6,Yamagata,2018,7,25,4,0,34.7,65
26/07/2018,6,Yamagata,2018,7,26,5,0,34.3,63
27/07/2018,6,Yamagata,2018,7,27,6,0,32.3,64
28/07/2018,6,Yamagata,2018,7,28,7,1,29.9,76
29/07/2018,6,Yamagata,2018,7,29,1,1,32.9,79
30/07/2018,6,Yamagata,2018,7,30,2,0,35,71
01/08/2018,6,Yamagata,2018,8,1,4,0,36.3,61
02/08/2018,6,Yamagata,2018,8,2,5,0,34.3,65
03/08/2018,6,Yamagata,2018,8,3,6,0,33.8,64
04/08/2018,6,Yamagata,2018,8,4,7,1,34.9,62
05/08/2018,6,Yamagata,2018,8,5,1,1,31.5,73
06/08/2018,6,Yamagata,2018,8,6,2,0,27.2,84
07/08/2018,6,Yamagata,2018,8,7,3,0,26.1,80
08/08/2018,6,Yamagata,2018,8,8,4,0,27.8,83
09/08/2018,6,Yamagata,2018,8,9,5,0,28.3,88
10/08/2018,6,Yamagata,2018,8,10,6,0,32.7,82
11/08/2018,6,Yamagata,2018,8,11,7,1,30.8,76
12/08/2018,6,Yamagata,2018,8,12,1,1,32.7,73
13/08/2018,6,Yamagata,2018,8,13,2,0,33.3,69
14/08/2018,6,Yamagata,2018,8,14,3,0,33.7,74
15/08/2018,6,Yamagata,2018,8,15,4,0,35.3,80
16/08/2018,6,Yamagata,2018,8,16,5,0,25.8,85
17/08/2018,6,Yamagata,2018,8,17,6,0,23.2,66
18/08/2018,6,Yamagata,2018,8,18,7,1,25.7,68
19/08/2018,6,Yamagata,2018,8,19,1,1,29.1,69
20/08/2018,6,Yamagata,2018,8,20,2,0,31.3,69
21/08/2018,6,Yamagata,2018,8,21,3,0,35.2,71
22/08/2018,6,Yamagata,2018,8,22,4,0,35.9,68
23/08/2018,6,Yamagata,2018,8,23,5,0,39,60
24/08/2018,6,Yamagata,2018,8,24,6,0,30.3,80
25/08/2018,6,Yamagata,2018,8,25,7,1,33.7,82
26/08/2018,6,Yamagata,2018,8,26,1,1,28.1,96
27/08/2018,6,Yamagata,2018,8,27,2,0,25.8,87
28/08/2018,6,Yamagata,2018,8,28,3,0,24.3,93
29/08/2018,6,Yamagata,2018,8,29,4,0,23.1,95
30/08/2018,6,Yamagata,2018,8,30,5,0,29.3,91
01/09/2018,6,Yamagata,2018,9,1,7,1,23.7,93
02/09/2018,6,Yamagata,2018,9,2,1,1,26.1,84
03/09/2018,6,Yamagata,2018,9,3,2,0,27.5,82
04/09/2018,6,Yamagata,2018,9,4,3,0,31,77
05/09/2018,6,Yamagata,2018,9,5,4,0,30.8,69
06/09/2018,6,Yamagata,2018,9,6,5,0,31,62
07/09/2018,6,Yamagata,2018,9,7,6,0,25.3,87
08/09/2018,6,Yamagata,2018,9,8,7,1,24,89
09/09/2018,6,Yamagata,2018,9,9,1,1,22.6,91
10/09/2018,6,Yamagata,2018,9,10,2,0,24.5,90
11/09/2018,6,Yamagata,2018,9,11,3,0,25.1,77
12/09/2018,6,Yamagata,2018,9,12,4,0,23.3,75
13/09/2018,6,Yamagata,2018,9,13,5,0,27,73
14/09/2018,6,Yamagata,2018,9,14,6,0,28.4,80
15/09/2018,6,Yamagata,2018,9,15,7,1,24.6,85
16/09/2018,6,Yamagata,2018,9,16,1,1,28.4,78
17/09/2018,6,Yamagata,2018,9,17,2,1,26.2,76
18/09/2018,6,Yamagata,2018,9,18,3,0,25.1,67
19/09/2018,6,Yamagata,2018,9,19,4,0,25.4,67
20/09/2018,6,Yamagata,2018,9,20,5,0,21.9,81
21/09/2018,6,Yamagata,2018,9,21,6,0,21.9,86
22/09/2018,6,Yamagata,2018,9,22,7,1,27.4,84
23/09/2018,6,Yamagata,2018,9,23,1,1,26.6,71
24/09/2018,6,Yamagata,2018,9,24,2,1,24.8,82
25/09/2018,6,Yamagata,2018,9,25,3,0,19.8,93
26/09/2018,6,Yamagata,2018,9,26,4,0,22.3,74
27/09/2018,6,Yamagata,2018,9,27,5,0,17,94
28/09/2018,6,Yamagata,2018,9,28,6,0,24,74
29/09/2018,6,Yamagata,2018,9,29,7,1,17.8,88
30/09/2018,6,Yamagata,2018,9,30,1,1,21.4,92
01/06/2019,6,Yamagata,2019,6,1,7,1,25.1,58
02/06/2019,6,Yamagata,2019,6,2,1,1,29.2,53
03/06/2019,6,Yamagata,2019,6,3,2,0,28.9,65
04/06/2019,6,Yamagata,2019,6,4,3,0,31.2,60
05/06/2019,6,Yamagata,2019,6,5,4,0,31.3,68
06/06/2019,6,Yamagata,2019,6,6,5,0,26,77
07/06/2019,6,Yamagata,2019,6,7,6,0,23.1,83
08/06/2019,6,Yamagata,2019,6,8,7,1,21.3,90
09/06/2019,6,Yamagata,2019,6,9,1,1,22.8,69
10/06/2019,6,Yamagata,2019,6,10,2,0,20,71
11/06/2019,6,Yamagata,2019,6,11,3,0,19.7,68
12/06/2019,6,Yamagata,2019,6,12,4,0,22.9,67
13/06/2019,6,Yamagata,2019,6,13,5,0,26.1,64
14/06/2019,6,Yamagata,2019,6,14,6,0,29.5,64
15/06/2019,6,Yamagata,2019,6,15,7,1,21.1,76
16/06/2019,6,Yamagata,2019,6,16,1,1,22.7,76
17/06/2019,6,Yamagata,2019,6,17,2,0,22.2,62
18/06/2019,6,Yamagata,2019,6,18,3,0,27.3,68
19/06/2019,6,Yamagata,2019,6,19,4,0,19,92
20/06/2019,6,Yamagata,2019,6,20,5,0,27.2,78
21/06/2019,6,Yamagata,2019,6,21,6,0,29.3,75
22/06/2019,6,Yamagata,2019,6,22,7,1,27.3,82
23/06/2019,6,Yamagata,2019,6,23,1,1,26.6,82
24/06/2019,6,Yamagata,2019,6,24,2,0,19.6,93
25/06/2019,6,Yamagata,2019,6,25,3,0,27.2,74
26/06/2019,6,Yamagata,2019,6,26,4,0,32.4,66
27/06/2019,6,Yamagata,2019,6,27,5,0,26.5,83
28/06/2019,6,Yamagata,2019,6,28,6,0,26.5,92
29/06/2019,6,Yamagata,2019,6,29,7,1,23.8,89
30/06/2019,6,Yamagata,2019,6,30,1,1,21.6,96
01/07/2019,6,Yamagata,2019,7,1,2,0,29.5,82
02/07/2019,6,Yamagata,2019,7,2,3,0,29.6,67
03/07/2019,6,Yamagata,2019,7,3,4,0,29.5,71
04/07/2019,6,Yamagata,2019,7,4,5,0,27.3,83
05/07/2019,6,Yamagata,2019,7,5,6,0,27.1,75
06/07/2019,6,Yamagata,2019,7,6,7,1,24.7,75
07/07/2019,6,Yamagata,2019,7,7,1,1,20.6,80
08/07/2019,6,Yamagata,2019,7,8,2,0,24.8,71
09/07/2019,6,Yamagata,2019,7,9,3,0,22.5,72
10/07/2019,6,Yamagata,2019,7,10,4,0,25.3,67
11/07/2019,6,Yamagata,2019,7,11,5,0,24.3,69
12/07/2019,6,Yamagata,2019,7,12,6,0,22.6,90
13/07/2019,6,Yamagata,2019,7,13,7,1,27.5,78
14/07/2019,6,Yamagata,2019,7,14,1,1,24.2,85
15/07/2019,6,Yamagata,2019,7,15,2,1,27.7,77
16/07/2019,6,Yamagata,2019,7,16,3,0,26.9,74
17/07/2019,6,Yamagata,2019,7,17,4,0,30.7,76
18/07/2019,6,Yamagata,2019,7,18,5,0,30.5,85
19/07/2019,6,Yamagata,2019,7,19,6,0,28.2,85
20/07/2019,6,Yamagata,2019,7,20,7,1,27.6,87
21/07/2019,6,Yamagata,2019,7,21,1,1,27.5,80
22/07/2019,6,Yamagata,2019,7,22,2,0,26.7,79
23/07/2019,6,Yamagata,2019,7,23,3,0,30.8,83
24/07/2019,6,Yamagata,2019,7,24,4,0,32.2,83
25/07/2019,6,Yamagata,2019,7,25,5,0,32.8,78
26/07/2019,6,Yamagata,2019,7,26,6,0,34.9,74
27/07/2019,6,Yamagata,2019,7,27,7,1,35,82
28/07/2019,6,Yamagata,2019,7,28,1,1,33.4,80
29/07/2019,6,Yamagata,2019,7,29,2,0,33.6,77
